Airline,Source,Destination,Total_Stops,Price,journey_day,journey_month,journey_year,Dep_Time_Sin,Dep_Time_Cos,Total_Duration_Minutes,Arrival_Time_Minutes,Arrival_Time_Sin,Arrival_Time_Cos
5,3,3,1,8266,27,6,2019,0.9238795325112867,-0.3826834323650897,705,1155,-0.9469301294951057,0.3214394653031615
1,3,3,1,6442,6,3,2019,0.984807753012208,-0.1736481776669303,940,1340,-0.4226182617407,0.9063077870366497
3,3,3,1,10262,12,6,2019,-0.30070579950427384,0.9537169507482267,825,755,-0.15212338618991642,-0.9883615104677608
3,5,6,0,17501,1,3,2019,0.9537169507482269,-0.30070579950427295,85,515,0.7798844830928817,-0.6259234721840591
2,1,5,0,8273,24,5,2019,0.9990482215818578,-0.04361938736533589,165,535,0.7223639620597556,-0.6915130557822693
2,3,3,2,10703,21,3,2019,-0.9914448613738104,0.13052619222005213,1485,1155,-0.9469301294951057,0.3214394653031615
5,3,3,1,8510,15,6,2019,0.49999999999999994,-0.8660254037844387,930,90,0.3826834323650898,0.9238795325112867
1,5,6,0,2754,15,3,2019,-0.8549118706729468,0.5187732581605211,90,1295,-0.5913096483635824,0.8064446042674827
1,5,6,0,2227,18,5,2019,-0.6427876096865396,0.7660444431189778,90,1370,-0.30070579950427384,0.9537169507482267
5,3,3,2,18275,27,6,2019,-0.9990482215818578,-0.04361938736533613,460,90,0.3826834323650898,0.9238795325112867
4,3,3,1,6356,21,4,2019,0.7518398074789774,-0.6593458151000688,270,795,-0.3214394653031611,-0.9469301294951058
3,2,2,1,14781,15,5,2019,-0.5187732581605212,-0.8549118706729467,400,1245,-0.7518398074789777,0.6593458151000684
3,3,3,2,13029,27,5,2019,0.5735764363510464,-0.8191520442889916,1615,755,-0.15212338618991642,-0.9883615104677608
6,1,5,0,4340,1,5,2019,0.08715574274765864,-0.9961946980917455,170,870,-0.6087614290087207,-0.7933533402912352
2,2,2,2,12224,12,6,2019,-0.9914448613738104,-0.13052619222005163,1215,825,-0.44228869021900147,-0.8968727415326883
3,2,2,1,10844,24,5,2019,-0.9238795325112868,-0.3826834323650895,1545,1095,-0.9978589232386036,0.06540312923014237
1,2,2,0,4174,15,4,2019,0.5913096483635826,-0.8064446042674824,165,740,-0.08715574274765794,-0.9961946980917455
2,1,1,2,14887,1,3,2019,-0.9659258262890683,-0.25881904510252063,1795,1375,-0.27982901403099325,0.9600498543859284
5,3,3,1,12853,9,4,2019,0.7071067811865476,-0.7071067811865475,615,1155,-0.9469301294951057,0.3214394653031615
8,1,5,0,3383,15,5,2019,0.21643961393810318,-0.9762960071199333,165,835,-0.4809887689193874,-0.8767267557075078
6,1,1,0,11111,1,3,2019,0.08715574274765864,-0.9961946980917455,175,875,-0.6259234721840587,-0.779884483092882
3,1,5,0,7229,1,4,2019,-0.9978589232386035,-0.06540312923014362,180,1245,-0.7518398074789777,0.6593458151000684
3,1,5,0,4030,6,5,2019,-0.9978589232386035,-0.06540312923014362,180,1245,-0.7518398074789777,0.6593458151000684
1,3,3,1,14871,3,3,2019,-0.7071067811865475,-0.7071067811865477,635,95,0.40274668985873724,0.9153114791194471
3,3,3,1,12898,27,5,2019,-0.8968727415326884,0.442288690219001,520,265,0.9153114791194471,0.40274668985873724
5,3,3,1,14533,18,5,2019,0.13052619222005157,-0.9914448613738104,465,1155,-0.9469301294951057,0.3214394653031615
2,3,3,1,7258,6,6,2019,-0.9961946980917455,-0.08715574274765825,875,495,0.8314696123025451,-0.5555702330196023
4,3,3,1,4812,1,4,2019,0.7518398074789774,-0.6593458151000688,270,795,-0.3214394653031611,-0.9469301294951058
3,2,2,1,12384,9,5,2019,0.5913096483635826,-0.8064446042674824,690,1265,-0.6915130557822692,0.7223639620597557
2,3,3,2,8603,6,6,2019,1.2246467991473532e-16,-1.0,1180,460,0.90630778703665,-0.42261826174069933
2,3,3,2,8603,6,6,2019,1.2246467991473532e-16,-1.0,435,1155,-0.9469301294951057,0.3214394653031615
3,2,2,1,14231,24,3,2019,-0.4809887689193874,-0.8767267557075078,570,1405,-0.15212338618991633,0.9883615104677608
8,3,3,1,11410,1,6,2019,-0.7518398074789777,0.6593458151000684,625,430,0.9537169507482269,-0.30070579950427295
2,1,1,2,12725,12,3,2019,0.7372773368101241,-0.6755902076156602,1475,565,0.6259234721840592,-0.7798844830928817
3,3,3,2,13292,9,6,2019,0.5913096483635826,-0.8064446042674824,1620,755,-0.15212338618991642,-0.9883615104677608
4,2,2,0,3873,24,4,2019,0.9713420698132614,-0.237685892326173,155,570,0.6087614290087204,-0.7933533402912353
1,4,4,0,3850,15,6,2019,0.8767267557075078,-0.48098876891938747,140,615,0.4422886902190013,-0.8968727415326883
4,2,2,1,8479,9,6,2019,0.10886687485196457,-0.9940563382223196,435,1130,-0.9762960071199335,0.21643961393810246
3,2,2,1,14151,24,5,2019,0.5913096483635826,-0.8064446042674824,840,1415,-0.10886687485196514,0.9940563382223195
2,1,5,0,5228,24,4,2019,0.9990482215818578,-0.04361938736533589,165,535,0.7223639620597556,-0.6915130557822693
7,2,2,1,9397,9,6,2019,0.9537169507482269,-0.30070579950427295,1555,545,0.6915130557822694,-0.7223639620597555
3,5,6,0,4995,18,6,2019,0.9600498543859287,-0.2798290140309919,85,510,0.7933533402912352,-0.6087614290087207
8,1,5,0,4282,3,4,2019,0.9600498543859287,0.27982901403099203,170,465,0.8968727415326884,-0.44228869021900113
2,2,2,2,10697,21,5,2019,0.819152044288992,-0.5735764363510458,810,1310,-0.5372996083468242,0.8433914458128855
3,2,2,1,9314,21,5,2019,0.5913096483635826,-0.8064446042674824,1730,865,-0.5913096483635824,-0.8064446042674825
1,4,4,0,3540,27,6,2019,0.9807852804032304,0.19509032201612833,145,460,0.90630778703665,-0.42261826174069933
2,3,3,2,9443,12,6,2019,-0.9396926207859082,-0.3420201433256694,1595,1155,-0.9469301294951057,0.3214394653031615
5,3,3,1,15147,6,3,2019,0.9238795325112867,-0.3826834323650897,480,930,-0.7933533402912349,-0.6087614290087209
3,1,5,0,8016,27,6,2019,0.819152044288992,-0.5735764363510458,180,680,0.17364817766693028,-0.984807753012208
1,5,6,0,2437,24,5,2019,-0.6427876096865396,0.7660444431189778,90,1370,-0.30070579950427384,0.9537169507482267
1,3,3,1,6104,27,5,2019,0.36243803828370175,-0.9320078692827984,895,90,0.3826834323650898,0.9238795325112867
4,5,6,0,1965,6,6,2019,-0.32143946530316186,0.9469301294951056,90,15,0.06540312923014306,0.9978589232386035
5,3,3,1,7408,12,6,2019,-0.25881904510252035,-0.9659258262890684,480,1260,-0.7071067811865477,0.7071067811865474
1,5,6,0,4049,18,6,2019,0.9940563382223196,-0.10886687485196461,90,475,0.8767267557075078,-0.48098876891938747
3,1,5,0,8016,1,6,2019,-0.887010833178222,0.46174861323503325,180,1370,-0.30070579950427384,0.9537169507482267
5,3,3,1,10197,9,5,2019,0.9659258262890683,-0.25881904510252085,720,1140,-0.9659258262890682,0.25881904510252113
3,2,2,1,10844,1,5,2019,-0.6755902076156605,0.7372773368101239,665,495,0.8314696123025451,-0.5555702330196023
3,2,2,1,12692,9,6,2019,-0.9659258262890683,-0.25881904510252063,1570,1150,-0.953716950748227,0.3007057995042726
3,2,2,1,14781,6,5,2019,0.8064446042674828,-0.5913096483635821,475,980,-0.9063077870366497,-0.42261826174069994
6,2,2,1,7335,24,5,2019,-0.13052619222005168,0.9914448613738104,495,465,0.8968727415326884,-0.44228869021900113
3,1,5,0,7229,27,5,2019,0.819152044288992,-0.5735764363510458,180,680,0.17364817766693028,-0.984807753012208
7,1,1,0,4353,24,3,2019,-0.6755902076156605,0.7372773368101239,175,5,0.02181488503456112,0.9997620270799091
3,2,2,1,13941,18,5,2019,-0.8660254037844386,0.5000000000000001,735,495,0.8314696123025451,-0.5555702330196023
3,1,1,1,12295,12,3,2019,0.5555702330196022,-0.8314696123025453,280,865,-0.5913096483635824,-0.8064446042674825
3,3,3,1,12898,27,5,2019,-0.30070579950427384,0.9537169507482267,825,755,-0.15212338618991642,-0.9883615104677608
7,2,2,1,7927,9,5,2019,0.9537169507482269,-0.30070579950427295,930,1360,-0.3420201433256686,0.9396926207859084
8,1,5,0,4483,15,4,2019,-0.0218148850345609,0.9997620270799091,170,165,0.6593458151000688,0.7518398074789774
3,1,1,1,19225,6,3,2019,0.08715574274765864,-0.9961946980917455,405,1105,-0.9940563382223196,0.10886687485196471
6,3,3,1,4692,24,4,2019,0.9320078692827986,-0.3624380382837014,370,815,-0.4027466898587371,-0.9153114791194472
3,1,1,1,13555,18,3,2019,-0.6259234721840596,0.7798844830928813,725,570,0.6087614290087204,-0.7933533402912353
1,3,3,1,6270,9,4,2019,-0.7071067811865475,-0.7071067811865477,630,90,0.3826834323650898,0.9238795325112867
3,2,2,1,13584,6,5,2019,-0.9713420698132614,0.23768589232617307,1285,980,-0.9063077870366497,-0.42261826174069994
3,3,3,2,13180,21,3,2019,-0.8870108331782215,-0.46174861323503436,1600,1130,-0.9762960071199335,0.21643961393810246
3,2,2,1,14151,12,5,2019,-0.8064446042674829,0.591309648363582,1295,1080,-1.0,-1.8369701987210297e-16
7,3,3,0,6216,12,5,2019,1.0,6.123233995736766e-17,190,550,0.6755902076156604,-0.737277336810124
5,3,3,1,15135,3,3,2019,0.9238795325112867,-0.3826834323650897,680,1130,-0.9762960071199335,0.21643961393810246
5,3,3,1,15136,6,3,2019,0.13052619222005157,-0.9914448613738104,570,1260,-0.7071067811865477,0.7071067811865474
3,3,3,1,10262,27,6,2019,0.5555702330196022,0.8314696123025452,1005,1140,-0.9659258262890682,0.25881904510252113
3,2,2,1,12384,18,5,2019,0.5913096483635826,-0.8064446042674824,750,1325,-0.48098876891938774,0.8767267557075077
3,2,2,1,9314,1,4,2019,0.5913096483635826,-0.8064446042674824,575,1150,-0.953716950748227,0.3007057995042726
3,2,2,1,9314,6,5,2019,-0.9659258262890683,-0.25881904510252063,1500,1080,-1.0,-1.8369701987210297e-16
2,3,3,1,10454,1,6,2019,0.7071067811865476,-0.7071067811865475,615,1155,-0.9469301294951057,0.3214394653031615
2,3,3,1,8372,18,5,2019,-0.2588190451025207,0.9659258262890683,520,460,0.90630778703665,-0.42261826174069933
3,3,3,1,11848,9,3,2019,-0.8968727415326884,0.442288690219001,520,265,0.9153114791194471,0.40274668985873724
1,3,3,1,6416,1,6,2019,0.7933533402912352,-0.6087614290087207,750,1260,-0.7071067811865477,0.7071067811865474
1,5,6,0,3342,1,4,2019,0.6755902076156604,-0.737277336810124,90,640,0.3420201433256689,-0.9396926207859083
3,2,2,2,10118,6,6,2019,0.9914448613738105,-0.13052619222005138,1495,445,0.9320078692827986,-0.3624380382837014
2,2,2,2,14960,12,6,2019,-0.9469301294951056,-0.3214394653031618,1185,750,-0.13052619222005132,-0.9914448613738105
1,3,3,1,6818,15,6,2019,0.9713420698132614,0.2376858923261731,665,970,-0.8870108331782215,-0.46174861323503436
2,2,2,0,5510,12,6,2019,-0.5555702330196023,-0.8314696123025452,150,1005,-0.9469301294951056,-0.3214394653031618
3,2,2,1,14388,21,5,2019,0.9914448613738105,-0.13052619222005138,1610,560,0.6427876096865395,-0.7660444431189779
5,3,3,1,7038,3,6,2019,-0.6915130557822693,-0.7223639620597556,455,1350,-0.38268343236508956,0.9238795325112868
5,3,3,1,8266,9,5,2019,0.7518398074789774,-0.6593458151000688,630,1155,-0.9469301294951057,0.3214394653031615
3,3,3,2,14300,27,6,2019,-0.9961946980917455,0.08715574274765789,1480,1140,-0.9659258262890682,0.25881904510252113
2,2,2,1,8366,9,5,2019,0.6259234721840592,-0.7798844830928817,1350,475,0.8767267557075078,-0.48098876891938747
3,1,1,1,17261,6,3,2019,-0.30070579950427384,0.9537169507482267,695,625,0.4027466898587373,-0.9153114791194471
7,2,2,1,8452,6,6,2019,0.9537169507482269,-0.30070579950427295,1555,545,0.6915130557822694,-0.7223639620597555
1,2,2,1,8567,1,4,2019,-0.7372773368101239,-0.6755902076156604,320,1230,-0.7933533402912352,0.6087614290087205
5,3,3,1,9646,15,6,2019,0.9600498543859287,-0.2798290140309919,925,1350,-0.38268343236508956,0.9238795325112868
2,3,3,2,8341,9,4,2019,-0.5000000000000004,0.8660254037844384,1275,1155,-0.9469301294951057,0.3214394653031615
3,3,3,1,12373,9,5,2019,-0.9914448613738104,-0.13052619222005163,1530,1140,-0.9659258262890682,0.25881904510252113
4,4,4,0,3543,21,6,2019,-0.9978589232386035,-0.06540312923014362,140,1205,-0.8549118706729468,0.5187732581605211
3,2,2,1,13994,9,6,2019,-0.9659258262890683,-0.25881904510252063,395,1415,-0.10886687485196514,0.9940563382223195
1,1,1,0,4777,24,3,2019,0.8660254037844386,0.5000000000000001,170,410,0.9762960071199334,-0.2164396139381028
5,3,3,1,7038,1,6,2019,-0.6915130557822693,-0.7223639620597556,455,1350,-0.38268343236508956,0.9238795325112868
1,5,6,0,3175,3,4,2019,-0.9600498543859286,-0.27982901403099236,90,1105,-0.9940563382223196,0.10886687485196471
5,3,3,1,7408,9,6,2019,0.49999999999999994,-0.8660254037844387,660,1260,-0.7071067811865477,0.7071067811865474
1,1,5,0,3943,15,6,2019,-0.6593458151000687,0.7518398074789775,180,15,0.06540312923014306,0.9978589232386035
3,3,3,1,15974,6,3,2019,0.8660254037844387,-0.4999999999999998,1225,265,0.9153114791194471,0.40274668985873724
4,2,2,0,3873,27,5,2019,0.9713420698132614,-0.237685892326173,155,570,0.6087614290087204,-0.7933533402912353
1,1,5,0,4423,15,4,2019,0.4617486132350339,-0.8870108331782217,170,780,-0.25881904510252035,-0.9659258262890684
3,3,3,2,15129,27,5,2019,0.5735764363510464,-0.8191520442889916,1125,265,0.9153114791194471,0.40274668985873724
1,3,3,1,8285,21,3,2019,0.8064446042674828,-0.5913096483635821,755,1260,-0.7071067811865477,0.7071067811865474
2,5,6,0,3100,6,6,2019,0.9961946980917455,-0.08715574274765824,80,460,0.90630778703665,-0.42261826174069933
2,1,1,2,25430,1,3,2019,0.7372773368101241,-0.6755902076156602,1475,565,0.6259234721840592,-0.7798844830928817
4,5,6,0,2385,18,3,2019,-0.30070579950427306,-0.9537169507482269,80,870,-0.6087614290087207,-0.7933533402912352
3,2,2,1,11316,6,6,2019,0.4226182617406995,-0.9063077870366499,435,1055,-0.9940563382223195,-0.10886687485196507
3,3,3,1,10262,15,6,2019,0.5555702330196022,0.8314696123025452,1005,1140,-0.9659258262890682,0.25881904510252113
2,2,2,2,7662,24,5,2019,0.9990482215818578,0.04361938736533623,445,795,-0.3214394653031611,-0.9469301294951058
3,2,2,1,14231,24,3,2019,-0.9600498543859286,-0.27982901403099236,1605,1180,-0.9063077870366498,0.4226182617406996
1,3,3,1,6838,9,6,2019,0.6593458151000686,-0.7518398074789776,705,1260,-0.7071067811865477,0.7071067811865474
3,3,3,2,13376,15,6,2019,0.9807852804032305,-0.19509032201612797,1300,265,0.9153114791194471,0.40274668985873724
3,3,3,1,10262,24,6,2019,-0.7071067811865475,-0.7071067811865477,1680,1140,-0.9659258262890682,0.25881904510252113
1,3,3,1,8574,27,3,2019,0.9238795325112867,-0.3826834323650897,480,930,-0.7933533402912349,-0.6087614290087209
3,1,1,1,7832,9,3,2019,-0.6259234721840596,0.7798844830928813,615,460,0.90630778703665,-0.42261826174069933
5,3,3,1,12192,24,6,2019,0.8433914458128856,0.5372996083468239,910,1140,-0.9659258262890682,0.25881904510252113
3,5,6,0,4050,15,6,2019,0.4226182617406995,-0.9063077870366499,90,710,0.04361938736533607,-0.9990482215818578
6,1,5,0,6722,12,4,2019,0.8968727415326884,-0.44228869021900113,175,640,0.3420201433256689,-0.9396926207859083
3,2,2,1,10844,9,6,2019,-0.8660254037844386,0.5000000000000001,1220,980,-0.9063077870366497,-0.42261826174069994
5,3,3,1,7408,15,6,2019,0.9659258262890683,-0.25881904510252085,840,1260,-0.7071067811865477,0.7071067811865474
3,3,3,1,14189,21,3,2019,-0.7372773368101242,0.6755902076156601,455,265,0.9153114791194471,0.40274668985873724
4,2,2,0,3841,24,5,2019,-0.9762960071199334,-0.21643961393810282,150,1180,-0.9063077870366498,0.4226182617406996
3,2,2,1,8586,9,5,2019,-0.5187732581605212,-0.8549118706729467,875,280,0.9396926207859083,0.3420201433256688
5,3,3,1,7155,27,6,2019,0.36243803828370175,-0.9320078692827984,520,1155,-0.9469301294951057,0.3214394653031615
3,2,2,1,9899,12,6,2019,0.8064446042674828,-0.5913096483635821,590,1095,-0.9978589232386036,0.06540312923014237
3,2,2,1,14571,6,6,2019,0.8064446042674828,-0.5913096483635821,685,1190,-0.887010833178222,0.46174861323503325
1,1,5,0,4823,18,5,2019,-0.9713420698132614,0.23768589232617307,175,1310,-0.5372996083468242,0.8433914458128855
3,1,5,0,4544,9,5,2019,0.819152044288992,-0.5735764363510458,180,680,0.17364817766693028,-0.984807753012208
2,1,1,1,14752,1,3,2019,0.13052619222005157,0.9914448613738104,1200,1230,-0.7933533402912352,0.6087614290087205
2,2,2,2,11542,9,5,2019,0.6259234721840592,-0.7798844830928817,1700,825,-0.44228869021900147,-0.8968727415326883
3,3,3,0,7202,21,5,2019,0.5372996083468238,-0.8433914458128857,195,785,-0.27982901403099203,-0.9600498543859287
5,3,3,1,11098,9,6,2019,0.36243803828370175,-0.9320078692827984,505,1140,-0.9659258262890682,0.25881904510252113
2,5,6,0,2575,27,3,2019,-0.9238795325112866,0.38268343236509,75,1245,-0.7518398074789777,0.6593458151000684
5,3,3,1,6673,27,3,2019,-0.25881904510252035,-0.9659258262890684,755,95,0.40274668985873724,0.9153114791194471
1,1,1,0,14306,1,3,2019,-0.9713420698132614,0.23768589232617307,170,1305,-0.5555702330196022,0.8314696123025452
3,3,3,1,15554,18,5,2019,-0.5372996083468242,0.8433914458128855,395,265,0.9153114791194471,0.40274668985873724
3,2,2,1,9314,15,5,2019,0.5913096483635826,-0.8064446042674824,1730,865,-0.5913096483635824,-0.8064446042674825
3,5,6,0,4995,9,3,2019,0.9914448613738105,-0.13052619222005138,90,480,0.8660254037844387,-0.4999999999999998
3,1,1,1,7832,21,3,2019,0.08715574274765864,-0.9961946980917455,1200,460,0.90630778703665,-0.42261826174069933
3,2,2,1,8586,21,5,2019,0.8064446042674828,-0.5913096483635821,1430,495,0.8314696123025451,-0.5555702330196023
2,3,3,0,6094,27,4,2019,0.9762960071199334,0.2164396139381029,170,480,0.8660254037844387,-0.4999999999999998
3,3,3,2,13292,24,6,2019,0.9914448613738104,0.1305261922200517,810,1140,-0.9659258262890682,0.25881904510252113
5,3,3,1,9718,27,5,2019,0.49999999999999994,-0.8660254037844387,660,1260,-0.7071067811865477,0.7071067811865474
3,1,1,1,7412,21,3,2019,0.7223639620597556,-0.6915130557822693,1365,460,0.90630778703665,-0.42261826174069933
2,3,3,2,10441,6,6,2019,-0.5000000000000004,0.8660254037844384,1275,1155,-0.9469301294951057,0.3214394653031615
1,3,3,1,14871,3,3,2019,0.32143946530316175,-0.9469301294951056,890,95,0.40274668985873724,0.9153114791194471
3,3,3,1,15554,18,5,2019,0.8660254037844387,-0.4999999999999998,660,1140,-0.9659258262890682,0.25881904510252113
3,1,1,1,36235,1,3,2019,-0.5187732581605212,-0.8549118706729467,305,1150,-0.953716950748227,0.3007057995042726
1,5,6,0,3175,24,3,2019,-0.9600498543859286,-0.27982901403099236,90,1105,-0.9940563382223196,0.10886687485196471
4,4,4,0,3597,24,5,2019,-0.9978589232386035,-0.06540312923014362,140,1205,-0.8549118706729468,0.5187732581605211
4,5,6,0,1965,27,6,2019,-0.3214394653031611,-0.9469301294951058,90,885,-0.6593458151000688,-0.7518398074789774
5,3,3,1,12717,24,6,2019,0.49999999999999994,-0.8660254037844387,540,1140,-0.9659258262890682,0.25881904510252113
1,3,3,0,6015,3,6,2019,-0.5913096483635824,-0.8064446042674825,195,1060,-0.9961946980917455,-0.08715574274765825
8,1,1,0,5615,9,3,2019,-0.15212338618991633,0.9883615104677608,165,130,0.5372996083468238,0.8433914458128857
5,3,3,1,7845,27,3,2019,-0.9659258262890682,0.25881904510252113,395,95,0.40274668985873724,0.9153114791194471
3,2,2,1,10844,9,6,2019,-0.6755902076156605,0.7372773368101239,1525,1355,-0.36243803828370186,0.9320078692827984
3,1,1,1,27210,15,3,2019,-0.6259234721840596,0.7798844830928813,460,305,0.9713420698132614,0.2376858923261731
1,2,2,0,4174,6,4,2019,-0.5913096483635824,-0.8064446042674825,150,1015,-0.9600498543859286,-0.27982901403099236
5,3,3,1,6883,21,3,2019,0.8660254037844387,-0.4999999999999998,780,1260,-0.7071067811865477,0.7071067811865474
5,3,3,1,6883,21,3,2019,0.7071067811865476,-0.7071067811865475,720,1260,-0.7071067811865477,0.7071067811865474
3,2,2,1,8355,21,5,2019,0.4226182617406995,-0.9063077870366499,435,1055,-0.9940563382223195,-0.10886687485196507
4,1,1,0,5469,24,3,2019,-0.7933533402912352,0.6087614290087205,170,1400,-0.17364817766693127,0.9848077530122079
3,1,5,0,6478,27,6,2019,1.0,6.123233995736766e-17,165,525,0.7518398074789774,-0.6593458151000688
7,1,1,0,11913,3,3,2019,-0.9063077870366498,0.4226182617406996,160,1340,-0.4226182617407,0.9063077870366497
1,3,3,1,7006,21,5,2019,-0.9883615104677607,0.15212338618991678,415,90,0.3826834323650898,0.9238795325112867
3,2,2,1,12681,1,4,2019,-0.9238795325112868,-0.3826834323650895,365,1355,-0.36243803828370186,0.9320078692827984
3,3,3,2,15129,21,5,2019,-0.2376858923261735,0.9713420698132613,1195,1140,-0.9659258262890682,0.25881904510252113
5,3,3,1,13587,15,6,2019,-0.5000000000000001,-0.8660254037844386,420,1260,-0.7071067811865477,0.7071067811865474
3,3,3,1,14714,1,6,2019,-0.9469301294951057,0.3214394653031615,1425,1140,-0.9659258262890682,0.25881904510252113
1,1,1,1,6220,3,3,2019,0.9238795325112867,-0.3826834323650897,290,740,-0.08715574274765794,-0.9961946980917455
3,3,3,1,10262,6,6,2019,0.9600498543859287,-0.2798290140309919,330,755,-0.15212338618991642,-0.9883615104677608
2,2,2,1,8576,12,5,2019,0.6259234721840592,-0.7798844830928817,545,1110,-0.9914448613738104,0.13052619222005213
3,2,2,1,10031,24,3,2019,-0.8968727415326884,0.442288690219001,1495,1240,-0.7660444431189781,0.6427876096865393
3,3,3,2,12819,24,6,2019,-0.953716950748227,0.3007057995042726,1430,1140,-0.9659258262890682,0.25881904510252113
6,3,3,1,5052,15,4,2019,0.9320078692827986,-0.3624380382837014,370,815,-0.4027466898587371,-0.9153114791194472
3,1,1,1,22270,1,3,2019,0.8660254037844387,-0.4999999999999998,1455,495,0.8314696123025451,-0.5555702330196023
7,1,5,0,5613,27,4,2019,0.9659258262890683,-0.25881904510252085,160,580,0.5735764363510464,-0.8191520442889916
4,2,2,0,3873,1,4,2019,0.7071067811865476,-0.7071067811865475,145,685,0.15212338618991708,-0.9883615104677607
1,3,3,0,6015,15,5,2019,0.9940563382223196,0.10886687485196474,195,530,0.7372773368101241,-0.6755902076156602
3,2,2,1,10844,9,6,2019,0.9914448613738105,-0.13052619222005138,330,720,1.2246467991473532e-16,-1.0
4,5,6,0,2227,12,5,2019,-0.3214394653031611,-0.9469301294951058,90,885,-0.6593458151000688,-0.7518398074789774
3,1,5,0,7229,1,4,2019,-0.887010833178222,0.46174861323503325,180,1370,-0.30070579950427384,0.9537169507482267
3,3,3,2,10368,6,6,2019,0.9914448613738104,0.1305261922200517,810,1140,-0.9659258262890682,0.25881904510252113
3,3,3,1,12898,21,5,2019,-0.9914448613738104,-0.13052619222005163,655,265,0.9153114791194471,0.40274668985873724
5,3,3,1,12192,12,6,2019,0.9659258262890683,-0.25881904510252085,720,1140,-0.9659258262890682,0.25881904510252113
3,2,2,1,12121,9,5,2019,0.5913096483635826,-0.8064446042674824,840,1415,-0.10886687485196514,0.9940563382223195
2,3,3,2,16163,27,5,2019,0.9762960071199334,-0.2164396139381028,1490,460,0.90630778703665,-0.42261826174069933
3,1,1,1,12284,18,3,2019,0.9978589232386035,0.06540312923014305,760,1105,-0.9940563382223196,0.10886687485196471
1,1,5,0,5780,21,6,2019,-0.9238795325112866,0.38268343236509,165,1335,-0.4422886902190014,0.8968727415326883
3,5,6,0,4995,9,5,2019,0.4226182617406995,-0.9063077870366499,90,710,0.04361938736533607,-0.9990482215818578
1,3,3,1,6496,9,6,2019,0.9762960071199334,0.2164396139381029,295,605,0.48098876891938763,-0.8767267557075077
2,3,3,2,12488,12,6,2019,-0.08715574274765794,-0.9961946980917455,1855,1155,-0.9469301294951057,0.3214394653031615
1,1,5,0,4823,15,5,2019,0.9537169507482269,-0.30070579950427295,175,605,0.48098876891938763,-0.8767267557075077
4,5,6,0,2647,18,6,2019,0.9978589232386035,0.06540312923014305,90,435,0.9469301294951057,-0.3214394653031616
1,1,1,0,12649,3,3,2019,-0.25881904510252035,-0.9659258262890684,170,950,-0.8433914458128855,-0.5372996083468242
5,3,3,1,8266,12,6,2019,0.08715574274765864,-0.9961946980917455,455,1155,-0.9469301294951057,0.3214394653031615
7,3,3,0,6216,15,5,2019,1.0,6.123233995736766e-17,190,550,0.6755902076156604,-0.737277336810124
1,1,5,0,4423,1,4,2019,0.3826834323650898,0.9238795325112867,165,255,0.8968727415326884,0.44228869021900125
3,1,1,1,17996,6,3,2019,0.8660254037844387,-0.4999999999999998,1455,495,0.8314696123025451,-0.5555702330196023
4,3,3,1,5726,15,4,2019,0.7518398074789774,-0.6593458151000688,270,795,-0.3214394653031611,-0.9469301294951058
5,3,3,1,15147,6,3,2019,1.0,6.123233995736766e-17,570,930,-0.7933533402912349,-0.6087614290087209
3,3,3,1,15554,18,5,2019,-0.7223639620597561,0.6915130557822688,1325,1140,-0.9659258262890682,0.25881904510252113
3,3,3,2,12819,24,6,2019,-0.2376858923261735,0.9713420698132613,1760,265,0.9153114791194471,0.40274668985873724
5,3,3,1,7198,27,6,2019,-1.0,-1.8369701987210297e-16,450,90,0.3826834323650898,0.9238795325112867
1,3,3,1,5073,3,4,2019,-0.8660254037844385,-0.5000000000000004,300,1260,-0.7071067811865477,0.7071067811865474
1,1,5,0,3943,27,6,2019,-0.6593458151000687,0.7518398074789775,180,15,0.06540312923014306,0.9978589232386035
3,5,6,0,3205,27,3,2019,0.9537169507482269,-0.30070579950427295,85,515,0.7798844830928817,-0.6259234721840591
4,1,5,0,3257,12,5,2019,0.9997620270799091,0.02181488503456116,160,515,0.7798844830928817,-0.6259234721840591
1,2,2,0,4804,3,6,2019,-0.4422886902190014,0.8968727415326883,155,50,0.21643961393810288,0.9762960071199334
1,1,1,1,10231,9,3,2019,-0.9537169507482267,-0.3007057995042738,285,1295,-0.5913096483635824,0.8064446042674827
3,3,3,1,12898,21,5,2019,-0.7223639620597561,0.6915130557822688,450,265,0.9153114791194471,0.40274668985873724
1,5,6,0,2227,21,3,2019,-0.6427876096865396,0.7660444431189778,85,1365,-0.32143946530316186,0.9469301294951056
2,2,2,2,9258,1,4,2019,1.2246467991473532e-16,-1.0,1390,670,0.21643961393810318,-0.9762960071199333
3,2,2,1,9663,24,5,2019,-0.9238795325112868,-0.3826834323650895,1010,560,0.6427876096865395,-0.7660444431189779
3,5,6,0,8040,21,5,2019,0.9600498543859287,-0.2798290140309919,85,510,0.7933533402912352,-0.6087614290087207
6,1,5,0,3419,6,6,2019,-0.7223639620597561,0.6915130557822688,165,1420,-0.08715574274765832,0.9961946980917455
3,1,5,0,8016,1,6,2019,0.9537169507482269,-0.30070579950427295,180,610,0.4617486132350339,-0.8870108331782217
3,1,5,0,7229,6,4,2019,-0.9978589232386035,-0.06540312923014362,180,1245,-0.7518398074789777,0.6593458151000684
6,3,3,1,4959,6,6,2019,0.36243803828370175,-0.9320078692827984,540,1175,-0.9153114791194472,0.402746689858737
